id,alt,choice,income,price,catch
322,beach,0,2916.6666,4.29,0.0678
322,boat,0,2916.6666,4.29,0.2601
322,charter,0,2916.6666,29.29,0.5391
322,pier,1,2916.6666,4.29,0.0503
323,beach,0,1249.9998,2.29,0.0678
323,boat,0,1249.9998,2.29,0.2601
323,charter,0,1249.9998,27.29,0.5391
323,pier,1,1249.9998,2.29,0.0503
324,beach,0,1249.9998,2.29,0.0678
324,boat,0,1249.9998,2.29,0.2601
324,charter,0,1249.9998,27.29,0.5391
324,pier,1,1249.9998,2.29,0.0503
325,beach,1,2916.6666,4.29,0.0678
325,boat,0,2916.6666,4.29,0.2601
325,charter,0,2916.6666,29.29,0.5391
325,pier,0,2916.6666,4.29,0.0503
326,beach,0,6250.0013,8.29,0.0678
326,boat,1,6250.0013,8.29,0.2601
326,charter,0,6250.0013,33.29,0.5391
326,pier,0,6250.0013,8.29,0.0503
327,beach,0,5416.6667,7.29,0.0678
327,boat,1,5416.6667,7.29,0.2601
327,charter,0,5416.6667,32.29,0.5391
327,pier,0,5416.6667,7.29,0.0503
328,beach,0,10416.666,13.29,0.0678
328,boat,0,10416.666,13.29,0.2601
328,charter,0,10416.666,38.29,0.5391
328,pier,1,10416.666,13.29,0.0503
329,beach,0,2083.3332,3.29,0.0678
329,boat,1,2083.3332,3.29,0.023
329,charter,0,2083.3332,28.29,0.1648
329,pier,0,2083.3332,3.29,0.0503
330,beach,0,4583.332,6.29,0.0678
330,boat,1,4583.332,6.29,0.1491
330,charter,0,4583.332,31.29,0.2421
330,pier,0,4583.332,6.29,0.0052
331,beach,0,2083.3332,26.32,0.0678
331,boat,0,2083.3332,3.29,0.0971
331,charter,1,2083.3332,32.29,0.1648
331,pier,0,2083.3332,26.32,0.0789
332,beach,0,2916.6666,4.29,0.0678
332,boat,1,2916.6666,4.29,0.0276
332,charter,0,2916.6666,29.29,0.0029
332,pier,0,2916.6666,4.29,0.0503
333,beach,0,4583.332,6.29,0.0678
333,boat,1,4583.332,6.29,0.0276
333,charter,0,4583.332,31.29,0.0029
333,pier,0,4583.332,6.29,0.0503
334,beach,0,6250.0013,74.61,0.0678
334,boat,0,6250.0013,16.58,0.0499
334,charter,1,6250.0013,45.58,0.2421
334,pier,0,6250.0013,74.61,0.0025
335,beach,0,2916.6666,4.29,0.0678
335,boat,0,2916.6666,4.29,0.2601
335,charter,0,2916.6666,29.29,0.5391
335,pier,1,2916.6666,4.29,0.0503
336,beach,0,4583.332,6.29,0.0678
336,boat,0,4583.332,6.29,0.2601
336,charter,1,4583.332,31.29,0.5391
336,pier,0,4583.332,6.29,0.0503
337,beach,1,1249.9998,2.29,0.0678
337,boat,0,1249.9998,2.29,0.0276
337,charter,0,1249.9998,27.29,0.0029
337,pier,0,1249.9998,2.29,0.0503
338,beach,0,3749.9999,5.29,0.0678
338,boat,0,3749.9999,5.29,0.0276
338,charter,0,3749.9999,30.29,0.0029
338,pier,1,3749.9999,5.29,0.0503
339,beach,0,2083.3332,3.29,0.0678
339,boat,1,2083.3332,3.29,0.0276
339,charter,0,2083.3332,28.29,0.0029
339,pier,0,2083.3332,3.29,0.0503
340,beach,0,1249.9998,2.29,0.0678
340,boat,1,1249.9998,2.29,0.0276
340,charter,0,1249.9998,27.29,0.0029
340,pier,0,1249.9998,2.29,0.0503
341,beach,0,2916.6666,34.32,0.0678
341,boat,1,2916.6666,4.29,0.0014
341,charter,0,2916.6666,33.29,0.0029
341,pier,0,2916.6666,34.32,0.0789
342,beach,0,4583.332,6.29,0.0678
342,boat,0,4583.332,6.29,0.0276
342,charter,1,4583.332,31.29,0.0029
342,pier,0,4583.332,6.29,0.0503
343,beach,0,7083.3317,9.29,0.0678
343,boat,1,7083.3317,9.29,0.2601
343,charter,0,7083.3317,34.29,0.5391
343,pier,0,7083.3317,9.29,0.0503
344,beach,1,3749.9999,306.82,0.5333
344,boat,0,3749.9999,42.32,0.2413
344,charter,0,3749.9999,77.32,1.0266
344,pier,0,3749.9999,306.82,0.4522
345,beach,0,5416.6667,65.61,0.0678
345,boat,1,5416.6667,231.822,0.0897
345,charter,0,5416.6667,266.822,1.0905
345,pier,0,5416.6667,65.61,0.0789
346,beach,0,6250.0013,8.29,0.0678
346,boat,1,6250.0013,8.29,0.0276
346,charter,0,6250.0013,33.29,0.0029
346,pier,0,6250.0013,8.29,0.0503
347,beach,0,2916.6666,132.132,0.1049
347,boat,0,2916.6666,34.32,0.0613
347,charter,1,2916.6666,58.32,0.3087
347,pier,0,2916.6666,132.132,0.0079
348,beach,0,2083.3332,26.32,0.0678
348,boat,0,2083.3332,3.29,0.0014
348,charter,1,2083.3332,32.29,0.0029
348,pier,0,2083.3332,26.32,0.0789
349,beach,0,5416.6667,7.29,0.0678
349,boat,0,5416.6667,7.29,0.2601
349,charter,1,5416.6667,32.29,0.5391
349,pier,0,5416.6667,7.29,0.0503
350,beach,0,7916.6663,51.45,0.0678
350,boat,1,7916.6663,30.87,0.1643
350,charter,0,7916.6663,59.87,0.5391
350,pier,0,7916.6663,51.45,0.0789
351,beach,0,7916.6663,30.87,0.0678
351,boat,1,7916.6663,30.87,0.2601
351,charter,0,7916.6663,55.87,0.5391
351,pier,0,7916.6663,30.87,0.0503
352,beach,0,2916.6666,12.87,0.0678
352,boat,1,2916.6666,12.87,0.0276
352,charter,0,2916.6666,37.87,0.0029
352,pier,0,2916.6666,12.87,0.0503
353,beach,0,5416.6667,21.87,0.0678
353,boat,0,5416.6667,21.87,0.023
353,charter,1,5416.6667,46.87,0.1648
353,pier,0,5416.6667,21.87,0.0503
354,beach,1,5416.6667,24.786,0.0678
354,boat,0,5416.6667,24.786,0.2601
354,charter,0,5416.6667,49.786,0.5391
354,pier,0,5416.6667,24.786,0.0503
355,beach,0,4583.332,21.386,0.0678
355,boat,0,4583.332,21.386,0.1643
355,charter,1,4583.332,50.386,0.5391
355,pier,0,4583.332,21.386,0.0789
356,beach,0,6250.0013,455.95,0.5333
356,boat,0,6250.0013,41.45,0.0361
356,charter,1,6250.0013,76.45,0.4216
356,pier,0,6250.0013,455.95,0.0069
357,beach,0,2916.6666,12.87,0.0678
357,boat,1,2916.6666,12.87,0.2601
357,charter,0,2916.6666,37.87,0.5391
357,pier,0,2916.6666,12.87,0.0503
358,beach,0,2916.6666,119.262,0.2537
358,boat,0,2916.6666,235.95,0.0531
358,charter,1,2916.6666,260.95,0.0052
358,pier,0,2916.6666,119.262,0.1498
359,beach,0,3749.9999,15.87,0.0678
359,boat,1,3749.9999,15.87,0.2601
359,charter,0,3749.9999,40.87,0.5391
359,pier,0,3749.9999,15.87,0.0503
360,beach,0,6250.0013,24.87,0.0678
360,boat,1,6250.0013,24.87,0.2601
360,charter,0,6250.0013,49.87,0.5391
360,pier,0,6250.0013,24.87,0.0503
361,beach,0,7083.3317,46.45,0.0678
361,boat,0,7083.3317,27.87,0.1643
361,charter,1,7083.3317,56.87,0.0041
361,pier,0,7083.3317,46.45,0.0789
362,beach,1,1249.9998,4.122,0.0678
362,boat,0,1249.9998,4.122,0.2601
362,charter,0,1249.9998,29.122,0.5391
362,pier,0,1249.9998,4.122,0.0503
363,beach,0,1249.9998,4.122,0.0678
363,boat,0,1249.9998,4.122,0.2601
363,charter,0,1249.9998,29.122,0.5391
363,pier,1,1249.9998,4.122,0.0503
364,beach,0,4583.332,130.832,0.0678
364,boat,1,4583.332,130.832,0.2601
364,charter,0,4583.332,155.832,0.5391
364,pier,0,4583.332,130.832,0.0503
365,beach,0,3749.9999,119.554,0.1049
365,boat,1,3749.9999,73.002,0.0238
365,charter,0,3749.9999,97.002,0.0468
365,pier,0,3749.9999,119.554,0.0451
366,beach,0,2083.3332,45.402,0.0678
366,boat,1,2083.3332,74.354,0.0897
366,charter,0,2083.3332,109.354,1.0905
366,pier,0,2083.3332,45.402,0.0789
367,beach,0,2083.3332,45.402,0.0678
367,boat,0,2083.3332,74.354,0.0559
367,charter,1,2083.3332,109.354,0.6456
367,pier,0,2083.3332,45.402,0.0789
368,beach,0,3749.9999,119.554,0.1049
368,boat,1,3749.9999,73.002,0.1574
368,charter,0,3749.9999,97.002,0.4671
368,pier,0,3749.9999,119.554,0.0451
369,beach,0,1249.9998,31.602,0.0678
369,boat,0,1249.9998,51.754,0.0102
369,charter,1,1249.9998,86.754,0.0209
369,pier,0,1249.9998,31.602,0.0789
370,beach,0,1249.9998,106.714,0.5333
370,boat,0,1249.9998,31.602,0.0361
370,charter,1,1249.9998,66.602,0.4216
370,pier,0,1249.9998,106.714,0.0069
371,beach,1,1249.9998,37.098,0.0678
371,boat,0,1249.9998,37.098,0.1643
371,charter,0,1249.9998,66.098,0.5391
371,pier,0,1249.9998,37.098,0.0789
372,beach,0,416.66668,20.898,0.0678
372,boat,0,416.66668,20.898,0.1643
372,charter,0,416.66668,49.898,0.5391
372,pier,1,416.66668,20.898,0.0789
373,beach,0,5416.6667,393.66,0.5333
373,boat,0,5416.6667,154.548,0.0156
373,charter,1,5416.6667,189.548,0.0058
373,pier,0,5416.6667,393.66,0.4522
374,beach,0,2083.3332,177.66,0.5333
374,boat,0,2083.3332,69.748,0.0361
374,charter,1,2083.3332,104.748,0.4216
374,pier,0,2083.3332,177.66,0.0069
375,beach,0,416.66668,26.832,0.0678
375,boat,0,416.66668,26.832,0.1491
375,charter,1,416.66668,51.832,0.2421
375,pier,0,416.66668,26.832,0.0052
376,beach,0,3749.9999,110.032,0.0678
376,boat,0,3749.9999,110.032,0.2601
376,charter,1,3749.9999,135.032,0.5391
376,pier,0,3749.9999,110.032,0.0503
377,beach,0,5416.6667,151.632,0.0678
377,boat,1,5416.6667,236.196,0.0102
377,charter,0,5416.6667,271.196,0.0209
377,pier,0,5416.6667,151.632,0.0789
378,beach,0,12499.998,511.596,0.1049
378,boat,1,12499.998,328.432,0.0023
378,charter,0,12499.998,352.432,0.0046
378,pier,0,12499.998,511.596,0.0451
379,beach,0,4583.332,353.498,0.5333
379,boat,0,4583.332,130.832,0.2413
379,charter,1,4583.332,165.832,1.0266
379,pier,0,4583.332,353.498,0.4522
380,beach,0,2083.3332,68.432,0.0678
380,boat,1,2083.3332,106.596,0.0559
380,charter,0,2083.3332,141.596,0.6456
380,pier,0,2083.3332,68.432,0.0789
381,beach,0,2916.6666,90.948,0.0678
381,boat,0,2916.6666,90.948,0.0014
381,charter,0,2916.6666,119.948,0.0029
381,pier,1,2916.6666,90.948,0.0789
382,beach,0,2916.6666,132.99,0.1049
382,boat,1,2916.6666,90.948,0.0023
382,charter,0,2916.6666,114.948,0.0046
382,pier,0,2916.6666,132.99,0.0451
383,beach,0,2916.6666,90.948,0.0678
383,boat,0,2916.6666,132.99,0.0732
383,charter,1,2916.6666,162.49,0.1726
383,pier,0,2916.6666,90.948,0.0052
384,beach,0,416.66668,65.016,0.5333
384,boat,0,416.66668,26.574,0.2413
384,charter,1,416.66668,61.574,1.0266
384,pier,0,416.66668,65.016,0.4522
385,beach,0,2916.6666,216.216,0.5333
385,boat,0,2916.6666,88.374,0.0156
385,charter,1,2916.6666,123.374,0.0058
385,pier,0,2916.6666,216.216,0.4522
386,beach,0,5416.6667,319.302,0.1049
386,boat,1,5416.6667,247.86,0.0613
386,charter,0,5416.6667,271.86,0.3087
386,pier,0,5416.6667,319.302,0.0079
387,beach,0,7083.3317,295.422,0.1049
387,boat,1,7083.3317,115.196,0.1574
387,charter,0,7083.3317,139.196,0.4671
387,pier,0,7083.3317,295.422,0.0451
388,beach,0,5416.6667,150.174,0.0678
388,boat,0,5416.6667,170.586,0.1643
388,charter,0,5416.6667,199.586,0.5391
388,pier,1,5416.6667,150.174,0.0789
389,beach,0,5416.6667,367.416,0.5333
389,boat,0,5416.6667,150.174,0.2413
389,charter,1,5416.6667,185.174,1.0266
389,pier,0,5416.6667,367.416,0.4522
390,beach,0,6250.0013,170.774,0.0678
390,boat,0,6250.0013,218.856,0.0108
390,charter,1,6250.0013,253.856,0.2377
390,pier,0,6250.0013,170.774,0.0025
391,beach,0,2916.6666,88.374,0.0678
391,boat,0,2916.6666,113.256,0.0559
391,charter,1,2916.6666,148.256,0.6456
391,pier,0,2916.6666,88.374,0.0789
392,beach,1,1249.9998,47.174,0.0678
392,boat,0,1249.9998,53.586,0.1643
392,charter,0,1249.9998,82.586,0.5391
392,pier,0,1249.9998,47.174,0.0789
393,beach,0,4583.332,129.574,0.0678
393,boat,0,4583.332,147.186,0.1643
393,charter,0,4583.332,176.186,0.5391
393,pier,1,4583.332,129.574,0.0789
394,beach,0,3749.9999,108.974,0.0678
394,boat,0,3749.9999,123.786,0.1643
394,charter,0,3749.9999,152.786,0.5391
394,pier,1,3749.9999,108.974,0.0789
395,beach,0,8750.001,569.016,0.5333
395,boat,0,8750.001,232.574,0.2413
395,charter,1,8750.001,267.574,1.0266
395,pier,0,8750.001,569.016,0.4522
396,beach,0,2916.6666,88.374,0.0678
396,boat,0,2916.6666,100.386,0.1643
396,charter,1,2916.6666,129.386,0.5391
396,pier,0,2916.6666,88.374,0.0789
397,beach,0,4583.332,317.016,0.5333
397,boat,0,4583.332,129.574,0.1665
397,charter,1,4583.332,164.574,0.3975
397,pier,0,4583.332,317.016,0.4522
398,beach,0,2083.3332,106.596,0.2537
398,boat,0,2083.3332,168.448,0.6817
398,charter,1,2083.3332,193.448,2.3014
398,pier,0,2083.3332,106.596,0.1498
399,beach,0,3749.9999,140.714,0.0678
399,boat,0,3749.9999,159.758,0.0499
399,charter,1,3749.9999,188.758,0.2421
399,pier,0,3749.9999,140.714,0.0025
400,beach,0,3749.9999,171.396,0.1049
400,boat,1,3749.9999,140.714,0.1574
400,charter,0,3749.9999,164.714,0.4671
400,pier,0,3749.9999,171.396,0.0451
401,beach,0,3749.9999,171.396,0.2537
401,boat,1,3749.9999,270.848,0.0531
401,charter,0,3749.9999,295.848,0.0052
401,pier,0,3749.9999,171.396,0.1498
402,beach,0,3749.9999,107.916,0.0678
402,boat,0,3749.9999,138.598,0.0559
402,charter,1,3749.9999,173.598,0.6456
402,pier,0,3749.9999,107.916,0.0789
403,beach,0,4583.332,115.736,0.1049
403,boat,1,4583.332,79.254,0.0023
403,charter,0,4583.332,103.254,0.0046
403,pier,0,4583.332,115.736,0.0451
404,beach,0,4583.332,266.696,0.5333
404,boat,0,4583.332,79.254,0.0361
404,charter,1,4583.332,114.254,0.4216
404,pier,0,4583.332,266.696,0.0069
405,beach,0,2916.6666,86.658,0.1049
405,boat,1,2916.6666,37.752,0.0023
405,charter,0,2916.6666,61.752,0.0046
405,pier,0,2916.6666,86.658,0.0451
406,beach,0,416.66668,58.05,0.5333
406,boat,1,416.66668,11.352,0.0361
406,charter,0,416.66668,46.352,0.4216
406,pier,0,416.66668,58.05,0.0069
407,beach,0,2916.6666,86.658,0.1049
407,boat,1,2916.6666,37.752,0.0023
407,charter,0,2916.6666,61.752,0.0046
407,pier,0,2916.6666,86.658,0.0451
408,beach,0,3749.9999,85.698,0.1049
408,boat,0,3749.9999,60.306,0.0023
408,charter,1,3749.9999,84.306,0.0046
408,pier,0,3749.9999,85.698,0.0451
409,beach,0,3749.9999,212.658,0.5333
409,boat,0,3749.9999,60.306,0.0156
409,charter,1,3749.9999,95.306,0.0058
409,pier,0,3749.9999,212.658,0.4522
410,beach,0,3749.9999,212.658,0.5333
410,boat,0,3749.9999,60.306,0.0156
410,charter,1,3749.9999,95.306,0.0058
410,pier,0,3749.9999,212.658,0.4522
411,beach,0,2916.6666,69.498,0.1049
411,boat,0,2916.6666,48.906,0.0023
411,charter,1,2916.6666,72.906,0.0046
411,pier,0,2916.6666,69.498,0.0451
412,beach,1,3749.9999,85.698,0.2537
412,boat,0,3749.9999,85.698,0.0233
412,charter,0,3749.9999,104.198,0.0219
412,pier,0,3749.9999,85.698,0.1498
413,beach,0,2083.3332,53.298,0.1049
413,boat,1,2083.3332,37.506,0.1574
413,charter,0,2083.3332,61.506,0.4671
413,pier,0,2083.3332,53.298,0.0451
414,beach,0,2916.6666,172.458,0.5333
414,boat,1,2916.6666,48.906,0.2413
414,charter,0,2916.6666,83.906,1.0266
414,pier,0,2916.6666,172.458,0.4522
415,beach,0,3749.9999,212.658,0.5333
415,boat,0,3749.9999,60.306,0.0361
415,charter,1,3749.9999,95.306,0.4216
415,pier,0,3749.9999,212.658,0.0069
416,beach,0,3749.9999,224.296,0.5333
416,boat,0,3749.9999,66.654,0.2413
416,charter,0,3749.9999,101.654,1.0266
416,pier,1,3749.9999,224.296,0.4522
417,beach,0,2083.3332,34.874,0.0678
417,boat,0,2083.3332,34.874,0.1643
417,charter,0,2083.3332,63.874,0.5391
417,pier,1,2083.3332,34.874,0.0789
418,beach,0,5416.6667,360.126,0.5333
418,boat,0,5416.6667,77.274,0.0156
418,charter,1,5416.6667,112.274,0.0058
418,pier,0,5416.6667,360.126,0.4522
419,beach,0,2083.3332,34.874,0.0678
419,boat,0,2083.3332,34.874,0.0276
419,charter,1,2083.3332,59.874,0.0029
419,pier,0,2083.3332,34.874,0.0503
420,beach,0,3749.9999,261.326,0.5333
420,boat,0,3749.9999,56.074,0.0156
420,charter,1,3749.9999,91.074,0.0058
420,pier,0,3749.9999,261.326,0.4522
421,beach,0,4583.332,66.674,0.0678
421,boat,0,4583.332,154.734,0.0559
421,charter,1,4583.332,189.734,0.6456
421,pier,0,4583.332,66.674,0.0789
422,beach,0,5416.6667,77.274,0.0678
422,boat,0,5416.6667,77.274,0.0971
422,charter,1,5416.6667,106.274,0.1648
422,pier,0,5416.6667,77.274,0.0789
423,beach,0,3749.9999,266.616,0.5333
423,boat,0,3749.9999,108.974,0.2413
423,charter,1,3749.9999,143.974,1.0266
423,pier,0,3749.9999,266.616,0.4522
424,beach,0,2916.6666,191.334,0.5333
424,boat,0,2916.6666,64.35,0.2413
424,charter,1,2916.6666,99.35,1.0266
424,pier,0,2916.6666,191.334,0.4522
425,beach,0,9583.3357,253.174,0.1049
425,boat,1,9583.3357,184.35,0.0023
425,charter,0,9583.3357,208.35,0.0046
425,pier,0,9583.3357,253.174,0.0451
426,beach,0,2916.6666,191.334,0.5333
426,boat,0,2916.6666,64.35,0.0361
426,charter,1,2916.6666,99.35,0.4216
426,pier,0,2916.6666,191.334,0.0069
427,beach,0,2083.3332,49.35,0.0678
427,boat,1,2083.3332,67.774,0.0897
427,charter,0,2083.3332,102.774,1.0905
427,pier,0,2083.3332,49.35,0.0789
428,beach,0,2916.6666,191.334,0.5333
428,boat,1,2916.6666,64.35,0.0361
428,charter,0,2916.6666,99.35,0.4216
428,pier,0,2916.6666,191.334,0.0069
429,beach,0,1249.9998,102.134,0.5333
429,boat,1,1249.9998,34.35,0.0051
429,charter,0,1249.9998,69.35,1.0266
429,pier,0,1249.9998,102.134,0.4522
430,beach,0,2916.6666,191.334,0.5333
430,boat,0,2916.6666,64.35,0.1665
430,charter,1,2916.6666,99.35,0.3975
430,pier,0,2916.6666,191.334,0.4522
431,beach,0,2083.3332,146.734,0.5333
431,boat,0,2083.3332,49.35,0.0361
431,charter,1,2083.3332,84.35,0.4216
431,pier,0,2083.3332,146.734,0.0069
432,beach,0,3749.9999,235.934,0.5333
432,boat,0,3749.9999,79.35,0.0361
432,charter,1,3749.9999,114.35,0.4216
432,pier,0,3749.9999,235.934,0.0069
433,beach,0,1249.9998,34.35,0.0678
433,boat,0,1249.9998,38.014,0.1643
433,charter,0,1249.9998,67.014,0.5391
433,pier,1,1249.9998,34.35,0.0789
434,beach,0,2083.3332,67.774,0.1049
434,boat,0,2083.3332,49.35,0.0613
434,charter,1,2083.3332,73.35,0.3087
434,pier,0,2083.3332,67.774,0.0079
435,beach,0,1249.9998,20.152,0.0678
435,boat,0,1249.9998,20.152,0.1643
435,charter,0,1249.9998,49.152,0.5391
435,pier,1,1249.9998,20.152,0.0789
436,beach,0,2083.3332,74.354,0.1049
436,boat,1,2083.3332,45.402,0.0023
436,charter,0,2083.3332,69.402,0.0046
436,pier,0,2083.3332,74.354,0.0451
437,beach,0,2916.6666,191.334,0.5333
437,boat,1,2916.6666,64.35,0.2413
437,charter,0,2916.6666,99.35,1.0266
437,pier,0,2916.6666,191.334,0.4522
438,beach,0,5416.6667,322.218,0.5333
438,boat,0,5416.6667,94.77,0.1665
438,charter,1,5416.6667,129.77,0.3975
438,pier,0,5416.6667,322.218,0.4522
439,beach,0,2916.6666,189.618,0.5333
439,boat,1,2916.6666,55.77,0.2413
439,charter,0,2916.6666,90.77,1.0266
439,pier,0,2916.6666,189.618,0.4522
440,beach,0,7916.6663,489.804,0.5333
440,boat,0,7916.6663,59.682,0.2413
440,charter,1,7916.6663,94.682,1.0266
440,pier,0,7916.6663,489.804,0.4522
441,beach,0,2083.3332,75.012,0.1049
441,boat,0,2083.3332,19.082,0.0613
441,charter,1,2083.3332,43.082,0.3087
441,pier,0,2083.3332,75.012,0.0079
442,beach,0,3749.9999,251.804,0.5333
442,boat,0,3749.9999,30.682,0.2413
442,charter,1,3749.9999,65.682,1.0266
442,pier,0,3749.9999,251.804,0.4522
443,beach,0,4583.332,36.482,0.0678
443,boat,0,4583.332,36.482,0.2601
443,charter,1,4583.332,61.482,0.5391
443,pier,0,4583.332,36.482,0.0503
444,beach,0,1249.9998,13.282,0.0678
444,boat,0,1249.9998,13.282,0.1643
444,charter,0,1249.9998,42.282,0.5391
444,pier,1,1249.9998,13.282,0.0789
445,beach,0,4583.332,322.048,0.5333
445,boat,1,4583.332,167.314,0.1665
445,charter,0,4583.332,202.314,0.3975
445,pier,0,4583.332,322.048,0.4522
446,beach,1,1249.9998,74.196,0.2537
446,boat,0,1249.9998,74.196,0.0008
446,charter,0,1249.9998,92.696,0.0027
446,pier,0,1249.9998,74.196,0.1498
447,beach,0,8750.001,578.048,0.5333
447,boat,0,8750.001,300.314,0.2413
447,charter,1,8750.001,335.314,1.0266
447,pier,0,8750.001,578.048,0.4522
448,beach,0,2916.6666,138.996,0.1049
448,boat,0,2916.6666,114.114,0.1574
448,charter,1,2916.6666,138.114,0.4671
448,pier,0,2916.6666,138.996,0.0451
449,beach,0,2916.6666,197.34,0.5333
449,boat,0,2916.6666,42.9,0.0361
449,charter,1,2916.6666,77.9,0.4216
449,pier,0,2916.6666,197.34,0.0069
450,beach,0,3749.9999,233.818,0.5333
450,boat,1,3749.9999,68.77,0.0156
450,charter,0,3749.9999,103.77,0.0058
450,pier,0,3749.9999,233.818,0.4522
451,beach,0,7916.6663,133.77,0.0678
451,boat,0,7916.6663,133.77,0.1491
451,charter,1,7916.6663,158.77,0.2421
451,pier,0,7916.6663,133.77,0.0052
452,beach,0,5416.6667,94.77,0.0678
452,boat,0,5416.6667,94.77,0.1643
452,charter,0,5416.6667,123.77,0.5391
452,pier,1,5416.6667,94.77,0.0789
453,beach,0,7916.6663,133.77,0.0678
453,boat,0,7916.6663,133.77,0.0276
453,charter,1,7916.6663,158.77,0.0029
453,pier,0,7916.6663,133.77,0.0503
454,beach,0,4583.332,127.058,0.1049
454,boat,1,4583.332,81.77,0.0613
454,charter,0,4583.332,105.77,0.3087
454,pier,0,4583.332,127.058,0.0079
455,beach,0,1249.9998,47.174,0.1049
455,boat,0,1249.9998,34.35,0.0613
455,charter,1,1249.9998,58.35,0.3087
455,pier,0,1249.9998,47.174,0.0079
456,beach,1,5416.6667,109.35,0.0678
456,boat,0,5416.6667,121.014,0.1643
456,charter,0,5416.6667,150.014,0.5391
456,pier,0,5416.6667,109.35,0.0789
457,beach,0,7083.3317,154.214,0.0678
457,boat,1,7083.3317,154.214,0.2601
457,charter,0,7083.3317,179.214,0.5391
457,pier,0,7083.3317,154.214,0.0503
458,beach,0,9583.3357,253.174,0.1049
458,boat,0,9583.3357,184.35,0.0613
458,charter,1,9583.3357,208.35,0.3087
458,pier,0,9583.3357,253.174,0.0079
459,beach,0,2916.6666,181.896,0.5333
459,boat,0,2916.6666,54.054,0.2413
459,charter,1,2916.6666,89.054,1.0266
459,pier,0,2916.6666,181.896,0.4522
460,beach,0,2916.6666,78.936,0.1049
460,boat,1,2916.6666,54.054,0.0023
460,charter,0,2916.6666,78.054,0.0046
460,pier,0,2916.6666,78.936,0.0451
461,beach,0,6250.0013,104.454,0.0678
461,boat,1,6250.0013,127.666,0.0014
461,charter,0,6250.0013,156.666,0.0029
461,pier,0,6250.0013,104.454,0.0789
462,beach,0,6250.0013,373.05,0.5333
462,boat,0,6250.0013,72.952,0.2413
462,charter,1,6250.0013,107.952,1.0266
462,pier,0,6250.0013,373.05,0.4522
463,beach,0,2916.6666,45.474,0.0678
463,boat,1,2916.6666,45.474,0.1491
463,charter,0,2916.6666,70.474,0.2421
463,pier,0,2916.6666,45.474,0.0052
464,beach,0,2916.6666,45.474,0.0678
464,boat,0,2916.6666,45.474,0.1643
464,charter,0,2916.6666,74.474,0.0041
464,pier,1,2916.6666,45.474,0.0789
465,beach,0,3749.9999,106.858,0.1049
465,boat,0,3749.9999,68.77,0.0023
465,charter,1,3749.9999,92.77,0.0046
465,pier,0,3749.9999,106.858,0.0451
466,beach,0,3749.9999,233.818,0.5333
466,boat,1,3749.9999,68.77,0.0361
466,charter,0,3749.9999,103.77,0.4216
466,pier,0,3749.9999,233.818,0.0069
467,beach,0,5416.6667,147.258,0.1049
467,boat,1,5416.6667,94.77,0.0023
467,charter,0,5416.6667,118.77,0.0046
467,pier,0,5416.6667,147.258,0.0451
468,beach,0,5416.6667,147.258,0.1049
468,boat,1,5416.6667,94.77,0.0238
468,charter,0,5416.6667,118.77,0.0468
468,pier,0,5416.6667,147.258,0.0451
469,beach,0,2916.6666,189.618,0.5333
469,boat,0,2916.6666,55.77,0.2413
469,charter,1,2916.6666,90.77,1.0266
469,pier,0,2916.6666,189.618,0.4522
470,beach,0,2083.3332,66.458,0.1049
470,boat,0,2083.3332,42.77,0.0613
470,charter,1,2083.3332,66.77,0.3087
470,pier,0,2083.3332,66.458,0.0079
471,beach,0,4583.332,278.018,0.5333
471,boat,1,4583.332,81.77,0.1665
471,charter,0,4583.332,116.77,0.3975
471,pier,0,4583.332,278.018,0.4522
472,beach,0,3749.9999,233.818,0.5333
472,boat,0,3749.9999,68.77,0.0156
472,charter,1,3749.9999,103.77,0.0058
472,pier,0,3749.9999,233.818,0.4522
473,beach,0,2083.3332,66.458,0.1049
473,boat,0,2083.3332,42.77,0.0238
473,charter,1,2083.3332,66.77,0.0468
473,pier,0,2083.3332,66.458,0.0451
474,beach,0,4583.332,278.018,0.5333
474,boat,0,4583.332,81.77,0.0361
474,charter,1,4583.332,116.77,0.4216
474,pier,0,4583.332,278.018,0.0069
475,beach,0,2916.6666,55.77,0.0678
475,boat,0,2916.6666,55.77,0.1491
475,charter,1,2916.6666,80.77,0.2421
475,pier,0,2916.6666,55.77,0.0052
476,beach,0,3749.9999,68.77,0.0678
476,boat,0,3749.9999,68.77,0.1643
476,charter,0,3749.9999,97.77,0.5391
476,pier,1,3749.9999,68.77,0.0789
477,beach,0,5416.6667,42.282,0.0678
477,boat,1,5416.6667,166.212,0.0897
477,charter,0,5416.6667,201.212,1.0905
477,pier,0,5416.6667,42.282,0.0789
478,beach,0,4583.332,36.482,0.0678
478,boat,1,4583.332,36.482,0.1643
478,charter,0,4583.332,65.482,0.5391
478,pier,0,4583.332,36.482,0.0789
479,beach,0,1249.9998,13.282,0.0678
479,boat,0,1249.9998,13.282,0.2601
479,charter,1,1249.9998,38.282,0.5391
479,pier,0,1249.9998,13.282,0.0503
480,beach,0,2916.6666,97.812,0.1049
480,boat,1,2916.6666,24.882,0.0023
480,charter,0,2916.6666,48.882,0.0046
480,pier,0,2916.6666,97.812,0.0451
481,beach,0,4583.332,36.482,0.0678
481,boat,1,4583.332,36.482,0.0499
481,charter,0,4583.332,65.482,0.2421
481,pier,0,4583.332,36.482,0.0025
