id,price_1,time_1,conven_1,comfort_1,meals_1,petfr_1,emipp_1,nonsig1_1,nonsig2_1,nonsig3_1,price_2,time_2,conven_2,comfort_2,meals_2,petfr_2,emipp_2,nonsig1_2,nonsig2_2,nonsig3_2,price_3,time_3,conven_3,comfort_3,meals_3,petfr_3,emipp_3,nonsig1_3,nonsig2_3,nonsig3_3,choice
2079,2.178,6,1.209,4,3,-0.322,2,4,1,5,3.239,3.5,4,4.5,2,0,0.5,2,3,0.932,7,3,8,0.658,0,3,7,5,1,4,3
2080,2.549,6,3,4,3,0,2,4,1,4.604,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8.102,2,0,3,7,5,0.169,2.999,2
2081,2,6,3,4,3,0,2,4,1,4.574,3.554,3.326,4,4.5,2,0,0.5,1.203,4.313,2,7.971,3.713,8,2,0,3,8.609,5,1,4,2
2082,0.504,6,3,4,3,-0.283,2,4,1,5.217,3,3.5,4,4.826,2,0,1.453,2,3,-0.78,5.994,3,8,2,0,3,7,5,1,4,3
2083,1.461,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,-0.197,2,3.253,2,7,3,8,2,0,3,7,5,1,2.796,3
2084,2,6,3,4,3,0,2,4,1,5,3.247,3.5,4,4.172,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2085,2,3.671,3,4,1.635,0,2,4,1,5,2.59,3.5,4,5.045,2,0,0.5,2,3,2,7,3,8,2,0,2.858,7,5,1.316,4,2
2086,2,6,3,4,3.924,0,2,4,1,5,3,3.5,4,4.5,1.454,0.549,0.5,2,2.245,2.348,7,3,8,2,0,3,7,3.985,1,4,2
2087,2,6,3,2.583,3,0,2,4,1,5,3,3.5,4,4.5,1.425,0,0.5,2,3,2.445,7,3,8,1.702,0,2.089,7,5,1,4,2
2088,2,6,3.416,4,3,0,2,4,-0.775,6.493,3,3.445,4,4.5,2,0,0.5,2,4.931,2,7,3,8,2,0,3,7,5,1,4,2
2089,2,6,3,4,3,0,2.024,4,1,5,2.161,3.5,4,4.5,2,0,0.5,2,2.236,1.058,7,4.242,8,2,0,3,7,5,1,4,2
2090,2,6,2.167,4,3,0,2,4,1,5.665,3,3.5,4,4.5,2,0,0.5,1.311,1.221,2,8.388,3,6.788,2,0,3,7,5.066,1,4,2
2091,2,6,3,3.825,3,-0.314,2,4,1,5,3,3.5,4,4.5,2,-1.512,0.5,2,3,2,7,4.615,8,2,0,3,7,5,1,4.89,3
2092,2.15,6,3,4,3,0,1.119,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.338,2,7,3,8,2,0,3,7,5,1,4,3
2093,2,6,3,4,3,0,2,3.408,0.346,4.889,3,3.5,4,4.5,2,0,2.08,2,3,2,7,3,8,2,0,3,7,4.943,1,4,2
2094,2,6,3,4,3,0,2,4,1,5,3,3.547,4,4.5,2,0,0.5,2,3,2,7,3.966,8,2,0,4.518,7,5,1,4,3
2095,1.469,6,1.825,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,2.011,7,5,1,4,2
2096,2,6,3,4,3,-0.985,0.379,4.786,0.341,5,3.369,3.5,4,4.5,2,0.106,0.5,2,3,2,7,3,8,0.13,0,3,7,5,1,4,2
2097,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,6.14,4.126,0,1.846,7,4.61,1,4,2
2098,2,6,3,5.343,3.732,0,2,4,1,5,3,3.5,4,5.293,2,0,0.5,2,3,2,7,3,8,2,0.416,2.841,7,5,1,4,2
2099,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,1.544,2.227,2.954,7,3,8,2,-0.575,3,7.988,5,0.297,4.039,3
2100,2,6,3,4,3,0,2,4,-0.334,5,3,3.5,4,4.5,2,-1.111,0.5,2,3,2,7,3,8,2,0.356,3,7,5.514,1,4,3
2101,2,6,3.165,4,3,0,2,4,1,5,3,3.5,2.665,4.5,2,0,0.5,2,3,3.041,7,3,7.555,2,-0.26,3,7,3.834,1,4,2
2102,2,6,3,3.729,3,0.884,2,4,1,5.801,3,3.5,4,4.5,2,0,0.374,2.303,3.152,2,7,3.577,8,3.036,0,3,5.735,5,1,1.875,2
2103,1.689,6,3,3.524,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.939,7,4.22,8,2.497,0,3,7,5,1.265,4,2
2104,2,6,3,4,2.765,0,4.785,4,1,5,3.597,2.34,3.298,5.493,2,0,0.5,2,3,2,7,2.996,7.806,0.923,0.75,2.854,7,5,1,4,2
2105,2,6,3.786,4,3,0,2,4,1,5,3,3.5,4,5.142,2,0,-0.552,2,3,2.866,7,3,8,1.816,0,3,7,5,1,4,2
2106,2,6,4.373,4,3,0,3.504,4,1,5,3,3.5,4,4.5,2.211,0,0.5,2,3,2,7,3,8,2,0,3.229,7,5,1,4,3
2107,2,6.053,6.179,4,3,0,2,4,1,5,3,3.5,4,4.5,1.431,0,0.5,2.228,3,2,7,4.096,8,2,0,3,7,5,1,4,2
2108,2,6,3,4,3.589,0.556,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.693,7,3,8,1.849,0,2.896,7,5,2.679,4,2
2109,2.791,7.018,3,4,3,0,2,4,0.217,2.993,3.618,3.5,4,4.5,1.819,-0.714,-0.535,2,3,2,7,3.476,8,2,1.112,3,7,5,1,4,3
2110,2,6,3,2.545,3,0,1.379,4,1,4.639,3,1.903,3.18,4.5,2,0,0.5,2,3,2,7,3.213,8,2,0,3,7,5,1,5.449,2
2111,2,6,3,1.628,3,0,2,4,1.264,5,0.716,3.5,4,4.5,2,0.533,0.5,2,3,2,7,3,8.86,2.067,0.535,3,7,5,1,4.279,2
2112,2,6,3,4,3,0,2,4,1,5.414,3,3.5,4,4.5,2,0,0.5,1.536,1.151,2,7,3,7.18,2,0,3,4.952,5,1,3.613,2
2113,2,6,3,5.637,3,-0.761,3.014,4,1,5,5.019,3.5,4,4.5,1.138,0,0.5,1.145,3,1.725,7,3,7.956,2,0,3,7,3.444,1,4,3
2114,2,5.783,3,4,3,0,2,4,1,5,3,3.5,4.089,4.5,2,-1.328,0.5,2,3,2,7.304,3,8,2,0,3,7,5,1,4,3
2115,2,6,3,4,3,0.456,1.61,4,0.082,5,3,3.5,4,4.5,2,0,-0.335,2.204,3,2,6.208,3,8,2,0,3,7,5,1,4,2
2116,2.421,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-1.503,0.636,2,3,1.211,5.523,3,8,2,0,3,7,5,1,4,1
2117,2,6,3,4.857,3,0,2,4,0.737,5.502,3,3.5,4,4.5,2,0,0.5,2,5.417,2,7,3,8,2,-0.788,3,7,5,2.01,3.446,2
2118,2,6,3,4,3,0,3.809,4,1,5,3,3.5,4,4.478,2,0.937,0.5,2.067,3,2,7,3,8,2.236,0,2.398,7,5,1,4.522,2
2119,2,6,3,4,3,-0.647,2,4,1,4.159,3,3.5,4.765,4.5,2.796,0,0.5,2,3,2,8.319,3,8,2,0,3,7,5,1,4,2
2120,2,4.979,3,4,3,0,2,4,1,5,3,3.5,4,3.737,2,0,0.365,2,3,1.316,7,3,8,2,0,3.317,7,5,1,4,2
2121,2,7.8,3,4,3,0,2,4.235,1,5,3,3.5,2.763,4.5,0.788,0,0.5,2,3,2,6.383,3,6.609,1.958,0,3,7,5,1,4,2
2122,0.992,6,3.682,4,4.976,0,2,4,1,4.506,2.031,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,4.392,1,4,2
2123,2,6,3,4,3,0,2,4,1,5,3,3.5,4.459,4.5,2,0,0.5,2,3,2,7,3,8.786,2,-1.271,3,7,5,1,4,2
2124,2,6,3,4,3,-0.246,2.18,4,1,4.859,3,2.392,4.569,4.5,2,0,0.5,2,3,2,7,3,8,2,0,4.56,7,5,1,4,3
2125,2,7.502,2.838,4,3,0,2,4,1,5,3,3.34,4,4.5,1.798,0,0.5,2,3,2,7,1.475,8,2,0,3,7,5,1,4,2
2126,2,6,3,4,3.097,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2127,2,6,3,4,3,0,2.016,4,1,5,3,4.661,4,5.44,2,0,0.5,2,3,2,7,3.8,8,2,0,3,7,5,1,4,3
2128,2,6,3,4.016,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.437,3,3.402,7,3,8,2,0,3,7,5,1,4,2
2129,2,6,3,4.459,3,0,2,4,1,5,2.619,3.5,4.824,4.5,2,1.216,0.5,2,3,2.665,7,2.171,8.047,2.462,0,2.866,6.382,5,1,4,2
2130,2,6,3.692,4,3,0,2,4,1,5,4.058,3.5,4,4.5,2,0,0.5,3.264,3,2,7,3,8,2.121,0.964,3,7,5,1,2.851,2
2131,2,6,3,4,3,0,2.405,4,0.006,5,3,3.5,4,4.5,1.896,0,0.5,2,3,2,7,2.576,8,2,0,3,7,5,-0.07,4,2
2132,2,6,1.115,4,3,0,2,4,1.994,5.633,3,3.5,2.878,3.694,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,-0.207,4,2
2133,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.52,2,7,3,8,2,0,3,7,5,1,4,2
2134,2,6,3.024,4,3,0,2,4,1.743,5,3,3.635,4,6.144,1.099,0.58,0.5,2,3,2,7,3,8,2,0.737,3.28,7,4.42,1,4,2
2135,2,6,3,4,3,0,2,4,1,5,3,3.5,4.631,4.5,2.768,0,0.5,2,3,2,7,3,8,2,0,3,7,5.684,1,4,2
2136,2,6,3,3.21,4.557,0,2,4,1,5,3,3.561,4,4.5,2,0,0.5,2,3,2,7.628,3,8,2,0,3,7,5,1,4,2
2137,2,6,2.978,4,3,-1.15,2,4,-0.35,5,3,3.5,4,4.5,2,0,0.5,2,3,2,6.233,3,8,2,0,3.924,7,5.279,1,4,3
2138,2,6,3,4,3,0.501,2,4,1,5,3,3.5,4,3.561,1.125,0,0.5,2,1.903,0.734,7,3,6.843,2,0,3.495,7,5.091,1,4,2
2139,2,3.758,4.497,4,3.87,0,2,4,1,5,3,3.5,4,4.5,2,-0.172,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
2140,3.193,6,3,1.985,3,0,2,4,1,3.618,3,3.5,4,4.5,2,0,0.5,2,0.102,2,7,3,8,2,0,3,7,5,1,4,2
2141,2,6,3.019,4,3,0,2,2.99,1.653,5,3.717,3.5,4,4.5,2,0,0.5,2,3,2.067,7,3,8,2,-1.935,3,7,3.297,-0.456,3.986,2
2142,2,6,3,4,3,0,2,4,1,5,2.788,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,1.952,7,5,1,4,2
2143,2,7.185,3,4,3,0,2,4,1,5,3,3.5,4,4.078,2,-0.4,0.5,2,3,2,7,3,8,2,-1.011,3,7,5,1,4,3
2144,1.677,6,2.776,4,3,0,2,4.948,1,6.241,4.315,3.5,4,4.828,2,0,0.5,2,3,2,7,4.383,8,2,0,3,7,5,1,4,2
2145,1.856,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-0.96,0.732,2,3,2,7,3,8,2,0,3,7,5,1.036,4,3
2146,2,6.155,3,4,3,0,2,4,1,5,3,4.08,4,4.5,2,0,0.5,2,3,2,8.036,3,8,2,0,2.023,7,5,1,3.166,2
2147,3.295,6,1.55,4,3,1.216,2,3.746,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.031,7,3,8,2,0,3.125,7,6.029,1,4,2
2148,2,6,3,4,3,-0.18,2,4,1,5.055,3,3.5,4,4.5,2,0.927,0.999,2,3,2,7,3,8,2,0,3,7,5,1,1.605,2
2149,2,6,1.914,4,3,0,1.681,4,1,5,3.094,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,3.024,2
2150,2,5.309,3,4,3,0,2,4,1,5.945,2.737,3.5,4,4.5,2,0,0.5,2,2.747,2,7,3.848,6.019,2.875,0,3,7,5,1,2.908,2
2151,2,6,3,4,3,0,2,4,1,5,3,4.603,4.91,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7.144,5,1,4,3
2152,2,5.683,3,4,3,0,2,4,1,5,3,3.114,6.55,4.5,1.611,0,0.5,2.597,3,2,7,3,8,1.842,2.252,3,7,5,1,4,2
2153,2,6,3,3.014,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3.466,9.509,2.106,0,3,7.023,5,1,4,3
2154,2,6,3,4,3.781,0,2,4,1,5,2.69,2.941,4,4.5,2,0,0.5,2,3,2,7,3,8,0.27,0,3,7,5,1,4,2
2155,1.799,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,6.797,2,0,3,7,5,1,4,2
2156,2,6,3,3.829,3,0,2.933,4,1,5,3,5.377,4,4.5,2,0,0.5,2,2.221,2,5.925,4.966,8,2,0,3,7,5,1,4,2
2157,2,6,3,4,3,0,2,4,1.014,5,3,3.177,4,4.5,2.631,0,0.5,2.986,3,2,7,3.696,8,2,0,3,7,5.984,1,4,2
2158,0.373,6,3,4.186,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,1.589,2,7,3,8,2,-0.932,3,7,5,1,4,2
2159,2,6,3,4.146,3,0,2,4,1,5,3,3.5,2.961,4.5,2,0,0.5,2,3,2,7,3,8,2,0.716,3,7,5,1,3.125,3
2160,2,6.509,3,4.832,3,1.602,2,4,1,4.734,3,3.5,4,5.151,2,0,0.5,2,1.03,2,7,3,7.088,1.09,0.703,3,7,5.006,1,4,2
2161,2,6,3,4,3,0.645,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-0.147,3,7,5,1,4,2
2162,2,6,3,4,3,0,2,4,1.235,5,3,3.5,4,4.5,1.282,0,0.5,2,2.412,2,7,2.218,8,2,0,3,7,4.987,0.755,4,2
2163,2,6,3,4,2.988,0,2,3.782,1,5,3,3.5,4.208,4.5,2,-1.959,0.5,1.354,2.428,2,7,3,6.865,2,0,3,7,5,1,4,2
2164,3.55,6,2.947,4,3.215,0,2,4,1,5,3.26,3.5,4.853,4.5,2,0,0.5,1.456,3,2,7,3,8,2,0,3,7,5,1,3.391,2
2165,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,5.09,8,3.973,0,3,7,5,1.28,4,2
2166,2,5.928,3,4,2.258,0,2,4,1,5,3,3.5,4,4.5,2,0,0.966,2,3,2,7,3,8,2,0.376,2.465,7,5,1,4,2
2167,0.906,6,3,4,3,1.879,2,4,1,5,3,3.5,2.959,4.5,3.53,0,0.5,2,3.644,2,7,3,8,2,-1.042,3,5.759,5,1,3.322,1
2168,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2169,2,6,3,4,3,0,2,4,1.236,5,3,3.5,4.045,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2170,2,6,3,4,4.683,-0.355,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,6.185,2.541,9.68,1.317,0,3.78,7,5,1,4,2
2171,2,6,3.493,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-1.07,0.5,1.223,3,2,7,3,8,2,0,3,7,4.757,1,4,2
2172,2,6.73,3,4,3,0,1.839,4,0.06,5,1.873,3.5,2.561,4.5,4.388,0,0.5,2,3,2.82,7,3,8,2,0,3,7,5.069,1,4,2
2173,2.211,6,3,4,3,0,2,4,1,3.761,2.273,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4.618,2
2174,2,7.205,3,4,3,0.026,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.593,5.963,3,8,2,-0.822,3.235,7,3.617,1.061,4,2
2175,2,4.605,3,4,3,0,2,4,1,5,3,3.44,4,5.251,2,0,1.797,2,3,2,7,3,8.874,2,0,3,7,5,-0.657,4,3
2176,2,6,3,4,3,0,2,4,1,5,3,3.5,4,5.633,2,0,0.5,2,3,2,7.215,3,8,2,0,2.263,7,5,1,4,2
2177,2,6,3,4,3.531,0,2,4,1,5,3,3.5,4,4.5,2.224,0,0.5,2,3,2,7,3,7.555,2,0,3,8.052,5,1,1.649,2
2178,2,6,3,4,3,0,1.25,3.725,1,5,3,3.5,2.694,4.5,2,0.274,0.5,0.759,3.278,2.265,7,3,8,2,0,3,7,5,1,4,2
2179,2,5.554,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-1.302,0.5,2,1.579,2,7,3,8,2,0,3.807,7,5,1,4.514,3
2180,2,4.846,3,4.828,3,0.91,2,4,2.981,5,4.293,2.88,4,4.712,2,0,0.164,2,3,2,7,3.311,8,2,0,3,7,4.339,1,4,1
2181,2.346,4.924,3,3.483,3,0,2,4,1,5,3,3.5,4,4.008,2,0,0.5,2,3,2,7,3,7.859,2.988,0,3,7,5,1,4,2
2182,2,7.376,3,4,3,0,1.961,4,1,5,3,3.5,4.037,4.5,2,0,0.5,3.647,3,2,5.373,3,7.748,2.201,0,3,7,5,1,3.325,3
2183,2,6,3,4,3,0,2,4,1,5,3,3.009,4.583,5.164,2,0,0.5,2,3.661,2,7,3,8,2,0,4.752,7,5,1,4,3
2184,2,6,3,3.189,3,0,2,4,1,5,3,3.5,4,2.512,2,0,1.059,2,3,2,7,4.414,8,2,0,3,7,5,1.783,4,2
2185,2,6,3,3.807,3,0,2,4,1,4.891,3,3.5,4,4.5,1.276,0,-0.514,2,3,2,7,3,8,2,0,3,7,4.411,1,2.575,2
2186,2,6,4.658,5.372,3,0,2.881,4.259,1,5,3,3.5,4,4.5,2,0,0.5,2,2.899,2,5.279,3,8,2,0,3,5.201,5.715,1,4.067,2
2187,2,6,3,4,1.16,0,2,4,1,5,2.337,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,2.317,7,5,1,4,2
2188,2,6,1.876,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.818,2,3,2,7,2.32,8,2.003,0,3,7,5,1,4,2
2189,0.475,5.643,3,1.861,3,0,2,4,1,5,3,3.5,4,4.5,2,1.414,0.5,2,3,2,7,3,8,2,0,3.096,7,5,1,4,2
2190,2.566,6,3,3.292,3,0,2,3.892,1,4.112,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-1.021,3.729,6.449,5,0.312,4,2
2191,2,6,3,4,3,-0.555,2,4,1,5,3,3.5,4,4.5,2,-0.164,0.5,2,3,2,7,3,8,3.497,0.291,3,7,5,1,3.243,2
2192,0.375,6,3,4,3,0,2,4,1,5,3,2.65,4,4.5,1.718,0,0.157,2,3,2,7,3,8,0.452,0.737,3,7,5,2.882,4,2
2193,2,6,3,4,3,0,2,4,1.922,6.055,3,3.5,4,4.5,2.963,-1.28,0.5,2,3,2,7,4.591,8,2,0,3,7,5,1,4,3
2194,2,6.444,3,4,3.458,0,3.467,4.056,1,4.961,3,3.812,4,4.295,0.912,0,0.5,2.204,3,2.773,7,2.828,5.745,1.592,0,3,7,5,1.545,4,2
2195,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,1.658,0,0.5,1.341,3,2,6.426,3,8,2,0,3,7,5,1,4.095,3
2196,2,6,3,4,3,0,2,4,1.2,3.937,3,3.5,3.582,4.5,2,0,0.5,2,3,2.226,7,3,8,2,0,3,6.655,5,1,4,2
2197,1.692,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,3.571,0,0.5,2,2.822,2,7,3,8,2,0,3,7,5,1,4,2
2198,2,6,3,4,3,0,2,4,1,5,4.098,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2199,1.747,5.257,3,4,3,0,2,4,2.243,5,3,3.5,4,4.5,2,0.576,0.5,-0.354,3,2,7,3,8,2,0,3,7,5,1,4,2
2200,2,6,3,5.668,3,0,2.379,2.911,-0.01,5,2.495,3.5,3.9,4.5,2,0,1.261,2,3,2,7.187,3,6.725,2,0,3,7,5,1,6.629,2
2201,2,4.385,3,4,3,0.007,0.449,4,1,5,3,3.252,4,4.5,2,0,0.5,2,1.455,3.288,7,3,8,2,0,3,7,5,1,4.41,1
2202,2,5.331,3,4,3,0,2,4,1,5,3,3.58,3.575,4.5,2,0,0.5,2,2.422,2,7,3,8,2,0,3,7,5.867,1,4,2
2203,2,6,2.523,4,3,0,1.58,4,1,5.889,3,3.5,4,4.5,1.179,0,0.5,2,3,2,7,3,8,2,-0.932,3,7,5.072,1,4,2
2204,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.053,2,7,3,8,2,0,3,7.575,5,1,4,3
2205,2,6,3,4,3.819,1.046,2,4,1,4.351,1.967,3.094,4,4.5,2,0,0.5,2,3,2,7,3,5.743,2,0,3,6.803,5,1,3.179,3
2206,2,6,3,4,3,0,2,2.387,1,4.594,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2207,2,4.349,3,4,1.698,0,1.234,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.777,2.453,7,2.273,8,2,1.129,3,7,5,1,3.539,2
2208,2,6,3,4,3,0,2,4,1,5,3,3.5,2.626,3.445,2,0,0.5,2,3,2,7,3.287,8,2,0,3,5.509,5,1,4,2
2209,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.441,7,3,8,2,0,3,7,5,1,4,2
2210,2,7.554,3,4,3,0,2,4,1,5,3,4.453,4,4.5,2,0,0.5,2,3,2,7,3,7.05,2,0,2.977,7,5,1,4,2
2211,2,6,3,4,3,0,2,4.286,1,5,3,3.5,4,4.5,2,-0.288,0.5,2,3,2,7,3,8,2,0,3,7,5,1,5.279,2
2212,2,6,3,5.219,3,0.458,2,4,1,5,2.946,3.5,4,3.892,3.899,0,0.5,2,3,2,7,2.86,8,2,0,1.523,7,5.993,1,4,2
2213,2,6,3,4,3,0,2,4,1,5.863,3,3.5,4,4.5,2,0,0.5,1.169,3,2,7,2.676,9.032,2,0,3,7,5,1,4,3
2214,2,6,3,4,3,-0.339,2,4,1,5,3,4.322,4,4.5,2,0,0.5,2,3,2,7,2.669,8,1.642,-0.417,3,7,4.173,1,2.046,3
2215,2,6,3,4,3,0,2,4,1.196,5,3,3.5,4,4.5,2,0,0.5,2.506,2.185,2,6.404,3,8,2,0,1.975,7,5,1,4,2
2216,2,6,-0.12,4,3,0.759,2,4,1,5,3,3.897,4,4.5,2,-1.064,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2217,2,6,3,4,3.821,0.177,2,4,0.426,5,3,3.5,4,4.5,2,0,0.5,2,2.779,2,7,1.893,8,2,0,3,7,5.38,1,4,3
2218,2,6,3,4,3,0,2,4,1,5,3,1.153,4,4.5,2,0,0.5,2,3,2.791,7.069,3,7.058,2,0,3,7,5,1,4,2
2219,2,6,3,4,3,0,2,5.622,1.394,5,3,3.5,4,4.5,2,0,0.5,2,3,1.486,7.385,3,8,2.359,0,3,7,5,1,4,3
2220,2,6,3.282,4.392,3,-0.358,2,4,1,6.075,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3.351,8,2,0.051,3,7,5,1,3.287,3
2221,2,6,3,4,3,0,2,3.85,1,3.668,3,2.728,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,2.118,4,2
2222,-0.226,6,3,3.563,3,0,1.444,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.13,7,3,8,2,2.925,3,7,5,1,4,2
2223,2,6,3,4,3,0,3.906,4,1.039,5,3,3.5,4,4.5,3.019,0,0.5,4.046,3,0.283,5.328,3,6.981,2,0,1.579,7,5,1,4,3
2224,2,6,3,4,3,0,1.265,4,1,5,3,3.5,4.26,4.5,2,-1.215,0.941,2,3,2,7,4.219,8,2,0,3,5.942,5,1,4,1
2225,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0.935,-0.335,2,2.764,2,7,3,8,2,0,3,7,5,1.065,4,3
2226,3.09,6,3,4,1.768,0,3.445,4,1,5,3,3.5,4,4.4,2,0,-0.161,1.936,3,2,7,3,9.975,2,0,3.808,7,5,-0.351,4,2
2227,2,6,3,4,4.043,0,1.253,5.487,1,5,3,5.193,4,4.5,2,0.939,0.5,1.46,3,2,7,3,8,2.577,0,3,7,5,3.02,4,3
2228,2,6,3,4.846,3,-2.925,2,4,1,4.067,3,2.939,4,4.5,2,0,0.5,2,3,2,7,2.669,8,2,0,3,7.872,5,1,4.448,2
2229,2.104,6,3,4,3,0.106,2,4,-0.241,5,3,3.5,4,4.5,0.563,0,0.5,2,3,2,7,3,8,2,-1.439,3,7,5,1,4,2
2230,1.477,6,3,4,4.26,0,2,4,1,5,3,4.836,4,4.5,2,-0.72,0.5,1.567,3,2,7,2.098,8,2,0,3,7,4.547,1,4,3
2231,2,6,2.234,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.388,3.517,2,7,3,8,2,0,3,7,5,1,4,2
2232,2,6,3.898,4,3,0,2,4.115,1,5,3,4.345,4,4.5,2,0,0.5,2,3,2,7,2.271,8,2,0,3,7,5,1,4,2
2233,2,6,3,4,3,0,2,4,1,4.333,3,2.009,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-0.809,2.5,7,5,1,4,2
2234,2,6,3,4,3,1.143,3.452,4,1,5,3,3.5,4.721,4.5,2,0,0.5,2,3,2,7,3,8,2,1.134,3,7,5,1,4,3
2235,2,6,3,4,3,0,2,4,1,7.223,2.743,3.5,4,4.5,2,0,-0.064,2,3,2,8.826,3,8,1.315,0.66,3,7,5,1,4,3
2236,2,6,3,4,3,1.373,3.759,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,4.256,8,2,0,3,7,5,1,6.097,2
2237,2,5.845,3,4,3,0,2,2.619,1,5,3,3.5,4,4.5,2,0.413,0.5,2.781,3,0.788,7,3,8.356,2,0,3,7,5,-0.312,4,2
2238,2,6,3,4,3,0,2,4,0.147,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,7.306,2,0,3,7,5,1,4,2
2239,2,5.841,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.456,2,7,3,8,2,0,3,7,5,1,3.654,2
2240,2,6,3.933,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,1.759,8,2,0,3.914,7.109,5,1,4,2
2241,2.85,6,3,2.783,3,0,2,4,1,5,3,3.5,4,4.5,2,0.015,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
2242,2,6,3,4,3,0,2,4,2.117,5,2.959,3.5,4,4.5,2,0,2.98,2,3,2,7,3,8,2,0,3,7,6.546,1,4,1
2243,2,6,1.964,4,3,-0.527,2,3.596,1,5,3,3.5,1.261,4.5,2,0.321,0.5,2,3,2.062,7,3,6.85,2.543,0,3,7,5,1.147,2.873,2
2244,4.615,6,3,4,3,0,2,3.938,1,5,3,3.5,2.534,4.5,2,0,0.5,1.752,3,2,7,3,8,2,0,3,7,4.113,1,6.009,2
2245,2.603,6,3,4,3,0,2,2.267,1,5,3,3.5,4,4.5,2,0.383,0.5,2,3,2,7,3,9.188,2,-0.05,3,7,5,1,4,2
2246,2,6,3.488,3.515,3,0,2,4,1,6.099,3,4.213,4,4.5,2,-1.216,-0.742,2,3,2,7,3,8,2,0,3.821,7,5,1,4,3
2247,-0.143,6,3,4,3.813,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
