person_id,choice_id,alt,choice,price,opcost,range,ev,gas,hybrid,hiperf,medhiperf
24,337,3,0,29360,16.15,0,0,0,1,0,1
24,338,1,0,12185,44.35,0,0,1,0,0,0
24,338,2,1,18703,23.58,0,0,0,1,0,0
24,338,3,0,17220,53.68,0,0,1,0,0,0
24,339,1,1,20708,38.29,0,0,1,0,0,0
24,339,2,0,21570,55.82,0,0,1,0,0,0
24,339,3,0,30457,27.42,0,0,0,1,1,1
24,340,1,0,57970,20.74,0.7,1,0,0,0,0
24,340,2,0,48451,34.44,0,0,0,1,0,0
24,340,3,1,22497,40.04,0,0,1,0,0,0
24,341,1,0,21677,49.3,0,0,1,0,0,0
24,341,2,0,17843,40.39,0,0,1,0,0,1
24,341,3,1,19755,40.71,0,0,1,0,1,1
24,342,1,0,28375,60.96,0,0,1,0,1,1
24,342,2,1,36016,36.44,0,0,0,1,1,1
24,342,3,0,48776,17.47,0.9,1,0,0,0,1
24,343,1,1,22663,67.05,0,0,1,0,0,0
24,343,2,0,38133,25.79,0,0,0,1,0,1
24,343,3,0,56266,46.04,0,0,0,1,0,1
24,344,1,0,66721,32.58,0.6,1,0,0,0,1
24,344,2,0,59530,30.6,1.9,1,0,0,0,0
24,344,3,1,27454,52.44,0,0,1,0,0,1
24,345,1,1,45541,23.85,0,0,0,1,0,0
24,345,2,0,44268,14.45,1.7,1,0,0,1,1
24,345,3,0,75247,7.65,1.9,1,0,0,1,1
24,346,1,0,56645,27.04,0.9,1,0,0,1,1
24,346,2,1,20917,57.91,0,0,1,0,1,1
24,346,3,0,16411,52.9,0,0,1,0,0,0
24,347,1,0,65872,16.36,1.4,1,0,0,0,1
24,347,2,1,28324,25.15,1.4,1,0,0,0,1
24,347,3,0,32130,19.37,0,0,0,1,0,1
24,348,1,0,9304,23.55,0,0,1,0,0,0
24,348,2,1,31191,42.41,0,0,0,1,0,1
24,348,3,0,10176,23.3,0,0,1,0,1,1
24,349,1,0,81616,43.49,0,0,0,1,1,1
24,349,2,0,80073,35.62,0,0,0,1,1,1
24,349,3,1,21862,56.26,0,0,1,0,0,0
24,350,1,1,32984,49.72,0,0,1,0,0,0
24,350,2,0,55478,39.9,1.1,1,0,0,1,1
24,350,3,0,57935,35.6,0,0,0,1,1,1
24,351,1,0,20226,59.59,0,0,1,0,1,1
24,351,2,0,45645,19.48,0.7,1,0,0,0,1
24,351,3,1,29825,21.22,1.3,1,0,0,0,1
25,352,1,0,42441,43.19,0,0,0,1,0,1
25,352,2,1,26074,10.99,1.4,1,0,0,1,1
25,352,3,0,55991,26.29,0.6,1,0,0,1,1
25,353,1,0,41252,29.18,0,0,0,1,0,1
25,353,2,0,42911,24.9,0,0,0,1,0,0
25,353,3,1,40289,25.58,1,1,0,0,1,1
25,354,1,0,37414,45.14,0,0,1,0,1,1
25,354,2,1,40264,42.51,0,0,0,1,1,1
25,354,3,0,33298,43.49,0,0,1,0,0,0
25,355,1,1,41718,20.81,1.9,1,0,0,1,1
25,355,2,0,48326,31.66,1.2,1,0,0,1,1
25,355,3,0,17330,57.3,0,0,1,0,1,1
25,356,1,0,27159,39.61,0,0,1,0,0,1
25,356,2,0,45074,41.11,0,0,0,1,0,0
25,356,3,1,36483,47.61,0,0,0,1,0,0
25,357,1,1,33734,24.17,1.2,1,0,0,1,1
25,357,2,0,27905,54.27,0,0,1,0,0,1
25,357,3,0,31696,52.59,0,0,1,0,0,1
25,358,1,0,31525,34.63,0,0,0,1,0,1
25,358,2,0,15445,61.14,0,0,1,0,0,1
25,358,3,1,15352,33.81,0,0,1,0,0,1
25,359,1,1,16746,10.81,1.7,1,0,0,0,0
25,359,2,0,16582,56.75,0,0,1,0,0,1
25,359,3,0,37197,18.77,1.6,1,0,0,0,0
25,360,1,1,25147,32.16,0,0,0,1,1,1
25,360,2,0,40237,32.37,1.4,1,0,0,1,1
25,360,3,0,38924,47.7,0,0,1,0,0,1
25,361,1,1,16494,55.09,0,0,1,0,0,0
25,361,2,0,39650,41.92,0,0,0,1,0,0
25,361,3,0,15874,67.4,0,0,1,0,0,1
25,362,1,1,23106,23.3,1.3,1,0,0,0,1
25,362,2,0,28470,44.82,0,0,1,0,1,1
25,362,3,0,19318,43.36,0,0,1,0,1,1
25,363,1,1,11915,13.66,0,0,0,1,1,1
25,363,2,0,44221,47.12,0,0,0,1,1,1
25,363,3,0,28154,61.77,0,0,1,0,0,1
25,364,1,0,29019,19.06,0,0,0,1,0,1
25,364,2,0,31156,8.46,0,0,0,1,0,1
25,364,3,1,27674,24.95,1.3,1,0,0,0,0
25,365,1,0,44224,10.55,1.5,1,0,0,1,1
25,365,2,0,29097,41.66,0,0,1,0,0,1
25,365,3,1,14308,16.47,0,0,0,1,0,1
25,366,1,0,35996,24.78,0,0,0,1,0,0
25,366,2,1,31474,23.96,1.3,1,0,0,1,1
25,366,3,0,50786,42.94,0,0,0,1,1,1
26,367,1,0,25496,23.18,0,0,0,1,0,1
26,367,2,1,23331,43.99,0,0,1,0,0,0
26,367,3,0,26357,37.9,1.1,1,0,0,0,0
26,368,1,0,51024,37.78,0,0,0,1,0,1
26,368,2,0,33952,48.86,0,0,0,1,0,0
26,368,3,1,24225,44.46,0,0,1,0,0,0
26,369,1,0,16902,13.87,1.2,1,0,0,1,1
26,369,2,0,24041,10.56,1.5,1,0,0,0,0
26,369,3,1,12760,23.57,0,0,1,0,0,0
26,370,1,0,25334,13.55,1.7,1,0,0,1,1
26,370,2,1,21025,21.35,0,0,0,1,1,1
26,370,3,0,7561,27.02,0,0,1,0,0,0
26,371,1,0,25986,30.83,1.2,1,0,0,0,0
26,371,2,1,33600,25.18,1.7,1,0,0,0,1
26,371,3,0,54974,16.81,0,0,0,1,0,0
26,372,1,0,80097,33.57,0,0,0,1,0,1
26,372,2,0,84120,24.15,0,0,0,1,0,1
26,372,3,1,71811,26.43,0,0,0,1,0,1
26,373,1,0,21932,31.82,1.7,1,0,0,0,1
26,373,2,0,39776,9.11,0.9,1,0,0,0,1
26,373,3,1,21734,55.19,0,0,1,0,1,1
26,374,1,1,36671,23.95,0,0,0,1,0,0
26,374,2,0,37076,21.78,1.5,1,0,0,1,1
26,374,3,0,51127,34.52,0,0,0,1,0,1
26,375,1,0,25169,31.18,0,0,0,1,1,1
26,375,2,0,33570,15.08,1.2,1,0,0,0,0
26,375,3,1,21051,32.49,0,0,0,1,1,1
26,376,1,0,30468,32.76,0.8,1,0,0,0,1
26,376,2,1,32888,43.79,0,0,0,1,1,1
26,376,3,0,33079,25.6,1.2,1,0,0,0,0
26,377,1,0,17741,52.88,0,0,1,0,0,0
26,377,2,1,42362,28.31,0,0,0,1,1,1
26,377,3,0,45734,15.61,1.4,1,0,0,0,0
26,378,1,0,19680,37.57,0,0,1,0,1,1
26,378,2,1,21707,15.14,0,0,0,1,0,1
26,378,3,0,20586,45.81,0,0,1,0,0,0
26,379,1,1,40536,33.85,0,0,0,1,1,1
26,379,2,0,27889,61.43,0,0,1,0,0,0
26,379,3,0,36929,21.43,0.7,1,0,0,0,1
26,380,1,0,8880,29.97,0,0,1,0,0,0
26,380,2,0,39671,34.61,0,0,0,1,0,1
26,380,3,1,12574,38.45,0,0,1,0,0,1
26,381,1,0,54093,14.64,0,0,0,1,0,1
26,381,2,0,34771,8.23,1.1,1,0,0,0,1
26,381,3,1,32777,34.09,0,0,0,1,0,0
27,382,1,0,85811,11.64,1.6,1,0,0,0,1
27,382,2,0,40774,32.41,1.8,1,0,0,0,0
27,382,3,1,33495,44.67,0,0,1,0,1,1
27,383,1,1,56148,17.07,0,0,0,1,0,0
27,383,2,0,30818,45.29,0,0,1,0,0,0
27,383,3,0,31413,48.35,0,0,1,0,1,1
27,384,1,0,53500,5.01,0.8,1,0,0,0,1
27,384,2,1,29236,52.6,0,0,1,0,0,1
27,384,3,0,32574,21.61,0.9,1,0,0,0,1
27,385,1,0,26925,64.15,0,0,1,0,0,0
27,385,2,0,46977,37.79,0,0,0,1,0,0
27,385,3,1,69759,19.31,0,0,0,1,1,1
27,386,1,0,21783,41.12,0,0,1,0,1,1
27,386,2,1,30609,24.92,0,0,0,1,0,0
27,386,3,0,25090,25.58,1,1,0,0,1,1
27,387,1,0,20045,61.05,0,0,1,0,1,1
27,387,2,1,18523,42.7,0,0,1,0,0,0
27,387,3,0,23151,55.68,0,0,1,0,0,0
27,388,1,0,17682,15.6,0,0,0,1,0,0
27,388,2,1,12445,7.6,0,0,0,1,0,1
27,388,3,0,9808,29.31,0,0,1,0,0,1
27,389,1,1,26365,71.69,0,0,1,0,0,1
27,389,2,0,44437,44.72,0,0,0,1,0,0
27,389,3,0,33605,36.84,0,0,0,1,0,1
27,390,1,0,17600,37.87,0,0,1,0,0,0
27,390,2,0,59430,40.91,0,0,0,1,1,1
27,390,3,1,13349,44.92,0,0,1,0,1,1
27,391,1,0,37282,45.01,0,0,1,0,1,1
27,391,2,0,71198,33.13,1.6,1,0,0,1,1
27,391,3,1,18423,15.11,0,0,0,1,0,0
27,392,1,1,45003,24.77,0,0,0,1,1,1
27,392,2,0,73717,35.57,0,0,0,1,0,0
27,392,3,0,18572,30.78,1.8,1,0,0,0,0
27,393,1,0,42817,42.84,0,0,0,1,1,1
27,393,2,1,9308,17.54,0,0,1,0,1,1
27,393,3,0,60493,21.55,1,1,0,0,0,1
27,394,1,0,22183,35.85,0,0,1,0,0,0
27,394,2,1,45472,24.57,0,0,0,1,0,0
27,394,3,0,15859,62.73,0,0,1,0,1,1
27,395,1,0,39548,9.11,1.8,1,0,0,0,1
27,395,2,0,67855,50.24,0,0,0,1,0,0
27,395,3,1,24171,33.35,1.9,1,0,0,1,1
27,396,1,1,29360,33.18,0,0,0,1,0,0
27,396,2,0,30214,14.16,1.8,1,0,0,0,1
27,396,3,0,50189,27.9,1.1,1,0,0,0,1
28,397,1,0,30594,58.7,0,0,1,0,1,1
28,397,2,0,27814,45.92,0,0,1,0,1,1
28,397,3,1,28989,43.87,0,0,1,0,1,1
28,398,1,1,41837,26.73,0,0,0,1,0,0
28,398,2,0,27831,34.74,0,0,0,1,1,1
28,398,3,0,59918,30.42,1,1,0,0,0,1
28,399,1,0,22559,50.84,0,0,1,0,1,1
28,399,2,0,66939,11.05,0.7,1,0,0,0,1
28,399,3,1,40419,20.12,0,0,0,1,0,1
28,400,1,0,21150,37.67,0,0,1,0,1,1
28,400,2,0,52413,33.93,0,0,0,1,0,1
28,400,3,1,42501,32.04,0,0,0,1,0,1
28,401,1,0,16327,69.28,0,0,1,0,0,0
28,401,2,1,13754,60.8,0,0,1,0,1,1
28,401,3,0,43962,35.46,1.3,1,0,0,0,1
28,402,1,0,24362,59.7,0,0,1,0,0,1
28,402,2,1,23134,50.52,0,0,1,0,0,0
28,402,3,0,22135,66.93,0,0,1,0,0,1
28,403,1,1,17554,43.58,0,0,1,0,0,1
28,403,2,0,27290,19.82,0.8,1,0,0,0,1
28,403,3,0,56498,24.68,0,0,0,1,0,0
28,404,1,0,24721,50.86,0,0,1,0,1,1
28,404,2,1,37029,42.9,0,0,0,1,0,0
28,404,3,0,27424,50.59,0,0,1,0,0,0
28,405,1,0,45664,19.8,1.3,1,0,0,0,1
28,405,2,1,35731,33.33,0,0,0,1,1,1
28,405,3,0,37749,33.62,0,0,0,1,0,1
28,406,1,0,58158,23.49,0.8,1,0,0,1,1
28,406,2,1,25448,21.55,0,0,0,1,1,1
28,406,3,0,18127,39.16,0,0,1,0,0,0
28,407,1,1,44448,28.52,0,0,0,1,0,1
28,407,2,0,43307,36.19,0,0,0,1,0,1
28,407,3,0,38324,21.01,1.9,1,0,0,0,0
28,408,1,0,67080,11.65,1.2,1,0,0,1,1
28,408,2,1,24817,62.93,0,0,1,0,0,1
28,408,3,0,29527,18.74,0.8,1,0,0,0,0
28,409,1,1,16292,11.05,1.3,1,0,0,0,1
28,409,2,0,16004,62.99,0,0,1,0,1,1
28,409,3,0,56018,26.45,0,0,0,1,1,1
28,410,1,0,39393,24.28,1.2,1,0,0,0,0
28,410,2,0,70862,28.21,0,0,0,1,0,1
28,410,3,1,17307,37.62,0,0,1,0,0,0
28,411,1,0,25613,41.2,0,0,1,0,0,0
28,411,2,0,49746,46.76,0,0,0,1,1,1
28,411,3,1,37970,57.19,0,0,1,0,0,1
29,412,1,1,21404,49.75,0,0,1,0,1,1
29,412,2,0,24864,49.7,0,0,0,1,1,1
29,412,3,0,17196,64.24,0,0,1,0,0,1
29,413,1,0,13815,46.36,0,0,1,0,0,1
29,413,2,1,42824,22.52,1.7,1,0,0,1,1
29,413,3,0,14798,8.64,1.4,1,0,0,0,0
29,414,1,0,25895,7.19,1.7,1,0,0,1,1
29,414,2,0,28441,37.37,0,0,0,1,0,1
29,414,3,1,28479,47.63,0,0,1,0,0,0
29,415,1,0,43113,32.28,1.4,1,0,0,1,1
29,415,2,1,28024,63.95,0,0,1,0,1,1
29,415,3,0,28123,43.18,0,0,1,0,0,0
29,416,1,0,42084,13.53,1.8,1,0,0,1,1
29,416,2,1,38448,22.91,0,0,0,1,1,1
29,416,3,0,56375,22.55,1.3,1,0,0,0,1
29,417,1,1,60943,37.23,0,0,0,1,1,1
29,417,2,0,23354,39.78,0,0,1,0,0,1
29,417,3,0,45994,10.29,1.2,1,0,0,0,1
29,418,1,1,28695,40.23,0,0,0,1,0,0
29,418,2,0,37902,38.75,0,0,0,1,0,1
29,418,3,0,31299,30.39,0,0,0,1,0,0
29,419,1,0,35602,40.76,0,0,0,1,0,0
29,419,2,0,18527,22.04,1.5,1,0,0,0,0
29,419,3,1,22120,28.92,0,0,0,1,1,1
29,420,1,0,39217,26.34,0,0,0,1,1,1
29,420,2,1,23529,55.37,0,0,1,0,1,1
29,420,3,0,52930,23.77,0,0,0,1,0,0
29,421,1,1,24139,18.25,0,0,0,1,1,1
29,421,2,0,21662,46.46,0,0,1,0,0,0
29,421,3,0,36892,16.13,0.8,1,0,0,1,1
29,422,1,1,36217,47.05,0,0,1,0,0,1
29,422,2,0,52986,22.39,0,0,0,1,0,0
29,422,3,0,48686,43.71,0,0,0,1,0,0
29,423,1,0,21443,28.91,1.7,1,0,0,0,1
29,423,2,1,20427,22.33,0,0,0,1,1,1
29,423,3,0,22785,22.74,0,0,0,1,1,1
29,424,1,0,37928,15.73,1.2,1,0,0,1,1
29,424,2,0,54158,16.6,0,0,0,1,0,0
29,424,3,1,32737,7.47,1.8,1,0,0,0,1
29,425,1,0,42765,38.91,1.4,1,0,0,0,1
29,425,2,0,37133,19.43,1.3,1,0,0,1,1
29,425,3,1,27419,24.28,0,0,0,1,1,1
29,426,1,0,21562,15.83,0.7,1,0,0,0,0
29,426,2,1,47001,43.76,0,0,0,1,0,0
29,426,3,0,18055,18.88,1.6,1,0,0,0,1
30,427,1,0,22714,15.31,0,0,0,1,0,1
30,427,2,1,8499,24.41,0,0,1,0,1,1
30,427,3,0,25053,19.49,0,0,0,1,0,0
30,428,1,1,16197,60.81,0,0,1,0,1,1
30,428,2,0,42349,27.58,0,0,0,1,0,1
30,428,3,0,23349,18.72,0,0,0,1,1,1
30,429,1,0,93492,40.8,0,0,0,1,0,0
30,429,2,0,66505,11,1.5,1,0,0,1,1
30,429,3,1,44499,17.82,0.7,1,0,0,1,1
30,430,1,0,11762,26.79,0,0,1,0,0,1
30,430,2,0,19771,11.57,1.9,1,0,0,0,1
30,430,3,1,12558,16.69,0,0,0,1,0,1
30,431,1,0,15959,44.47,0,0,1,0,1,1
30,431,2,0,16277,13.49,0,0,0,1,0,0
30,431,3,1,16248,37.63,0,0,1,0,0,1
30,432,1,1,54741,27.91,0,0,0,1,0,0
30,432,2,0,56536,36.3,1.1,1,0,0,1,1
30,432,3,0,50230,18.07,1.3,1,0,0,0,1
30,433,1,1,20958,27.64,1.1,1,0,0,1,1
30,433,2,0,18049,19.98,0,0,0,1,0,1
30,433,3,0,39581,32.92,0,0,0,1,0,1
30,434,1,0,27916,64.24,0,0,1,0,1,1
30,434,2,1,41603,11.18,1.2,1,0,0,1,1
30,434,3,0,21287,40.83,0,0,0,1,0,1
30,435,1,0,18969,38.5,0,0,1,0,0,1
30,435,2,1,59358,19.87,2,1,0,0,1,1
30,435,3,0,19246,55.08,0,0,1,0,1,1
30,436,1,0,27294,44.31,0,0,1,0,0,0
30,436,2,0,17955,42.17,0,0,1,0,0,1
30,436,3,1,41898,40.41,0,0,0,1,1,1
30,437,1,0,25997,32.49,0,0,0,1,0,1
30,437,2,0,34943,50.48,0,0,1,0,0,0
30,437,3,1,25544,50.22,0,0,1,0,1,1
30,438,1,0,11818,31.21,0,0,1,0,0,0
30,438,2,1,52210,9.93,1.5,1,0,0,1,1
30,438,3,0,27930,49.5,0,0,1,0,1,1
30,439,1,0,52904,30.52,0,0,0,1,0,0
30,439,2,0,16664,62.12,0,0,1,0,0,1
30,439,3,1,56729,33.24,0,0,0,1,1,1
31,440,1,1,25171,37.24,0,0,1,0,0,0
31,440,2,0,73834,6.76,0.8,1,0,0,0,1
31,440,3,0,64421,23.91,0,0,0,1,0,1
31,441,1,0,59993,29.67,1.5,1,0,0,1,1
31,441,2,1,27004,39.92,0,0,1,0,1,1
31,441,3,0,69265,29.72,0,0,0,1,1,1
31,442,1,0,10685,30.93,0,0,1,0,0,1
31,442,2,0,12592,30.74,0,0,1,0,0,1
31,442,3,1,24703,6.7,1.4,1,0,0,0,1
31,443,1,0,29136,54.17,0,0,1,0,0,1
31,443,2,1,11720,26.44,0,0,1,0,0,0
31,443,3,0,37506,36.3,1.2,1,0,0,1,1
31,444,1,0,40401,20.21,0.7,1,0,0,0,1
31,444,2,1,17900,50.22,0,0,1,0,0,0
31,444,3,0,48998,26.47,1.2,1,0,0,0,0
31,445,1,1,30415,41.09,0,0,0,1,0,0
31,445,2,0,41827,30.88,1.4,1,0,0,1,1
31,445,3,0,36682,51.16,0,0,1,0,0,1
31,446,1,0,26305,54.47,0,0,1,0,0,0
31,446,2,0,62283,22.84,0,0,0,1,0,1
31,446,3,1,27151,35.79,0,0,1,0,1,1
31,447,1,0,48690,9.58,0.9,1,0,0,0,0
31,447,2,0,90099,32.08,0.6,1,0,0,1,1
31,447,3,1,29101,47.12,0,0,1,0,0,1
31,448,1,1,31552,58.33,0,0,1,0,0,0
31,448,2,0,73151,46.09,0,0,0,1,1,1
31,448,3,0,37741,33.05,1.7,1,0,0,1,1
31,449,1,0,15605,38.6,0,0,1,0,1,1
31,449,2,1,18040,11.95,0.7,1,0,0,0,1
31,449,3,0,42294,30.75,0.7,1,0,0,0,1
31,450,1,0,55205,37.17,0,0,0,1,0,1
31,450,2,1,37267,57.89,0,0,1,0,1,1
31,450,3,0,43918,24.22,1.4,1,0,0,0,0
31,451,1,0,51201,46.84,0,0,0,1,0,0
31,451,2,0,31885,53.28,0,0,1,0,0,0
31,451,3,1,40044,21.79,1.8,1,0,0,0,1
31,452,1,0,27791,22.51,0,0,0,1,0,0
31,452,2,1,8986,19.72,0,0,1,0,0,1
31,452,3,0,29120,29.07,0.6,1,0,0,1,1
31,453,1,0,17982,54.58,0,0,1,0,0,1
31,453,2,0,28660,49.06,0,0,1,0,1,1
31,453,3,1,29308,19.44,0,0,0,1,1,1
31,454,1,0,40144,41.42,0,0,0,1,1,1
31,454,2,1,30814,13.92,1.2,1,0,0,0,1
31,454,3,0,26138,58.28,0,0,1,0,0,1
32,455,1,0,23925,53.18,0,0,1,0,0,0
32,455,2,1,25018,53.64,0,0,1,0,1,1
32,455,3,0,64151,50.06,0,0,0,1,1,1
32,456,1,0,30880,28.89,0,0,0,1,1,1
32,456,2,1,22348,41.99,0,0,1,0,0,0
32,456,3,0,46554,23.98,0,0,0,1,0,1
32,457,1,0,43435,28.04,1.6,1,0,0,0,0
32,457,2,1,23130,48.94,0,0,1,0,0,1
32,457,3,0,50084,20.2,1.1,1,0,0,0,0
32,458,1,1,25097,43.75,0,0,1,0,0,1
32,458,2,0,40622,27.99,1.3,1,0,0,0,0
32,458,3,0,27401,51.19,0,0,1,0,1,1
32,459,1,0,45935,49.04,0,0,0,1,1,1
32,459,2,0,17522,64,0,0,1,0,0,1
32,459,3,1,17323,40.07,0,0,1,0,0,1
32,460,1,0,72665,21.7,0.7,1,0,0,0,0
32,460,2,0,50190,41.31,0,0,0,1,1,1
32,460,3,1,27375,45.48,0,0,1,0,0,1
32,461,1,0,34306,34.87,1.6,1,0,0,1,1
32,461,2,1,19985,47.24,0,0,0,1,0,1
32,461,3,0,18027,37.95,0,0,1,0,0,0
32,462,1,0,79955,28.87,0,0,0,1,0,1
32,462,2,1,36059,57.25,0,0,1,0,0,1
32,462,3,0,35475,68.34,0,0,1,0,1,1
32,463,1,0,31609,41,0,0,1,0,1,1
32,463,2,1,22784,36.45,0,0,0,1,0,1
32,463,3,0,41041,19.82,0.7,1,0,0,0,0
32,464,1,0,38758,15.39,1.3,1,0,0,1,1
32,464,2,0,42876,6.22,1.1,1,0,0,1,1
32,464,3,1,24610,42.36,0,0,1,0,0,0
32,465,1,1,26205,42.11,0,0,1,0,0,1
32,465,2,0,71071,21.8,0,0,0,1,1,1
32,465,3,0,23365,48.42,0,0,1,0,0,0
32,466,1,0,20684,60.4,0,0,1,0,1,1
32,466,2,0,51133,32.02,1.3,1,0,0,0,0
32,466,3,1,29223,61.39,0,0,1,0,0,1
32,467,1,0,60845,28.82,1.2,1,0,0,1,1
32,467,2,0,36497,49.51,0,0,0,1,0,0
32,467,3,1,24992,39.3,0,0,1,0,0,0
32,468,1,0,43039,44.44,0,0,0,1,0,0
32,468,2,0,42115,21.76,0,0,0,1,1,1
32,468,3,1,34542,61.3,0,0,1,0,1,1
32,469,1,0,25114,27.81,1.9,1,0,0,0,1
32,469,2,1,20848,20.9,0,0,0,1,1,1
32,469,3,0,55373,17.49,0.9,1,0,0,0,1
33,470,1,1,51393,30.36,0,0,0,1,0,0
33,470,2,0,60721,14.45,1.4,1,0,0,0,1
33,470,3,0,54681,39.64,0,0,0,1,0,1
33,471,1,0,38690,12.41,1.6,1,0,0,0,1
33,471,2,1,23033,35.69,0,0,1,0,1,1
33,471,3,0,32956,32.9,1.6,1,0,0,1,1
33,472,1,0,21709,38.82,0,0,1,0,0,0
33,472,2,0,29935,31.43,1.7,1,0,0,0,0
33,472,3,1,27010,26.16,0,0,0,1,0,0
33,473,1,1,29432,49.35,0,0,1,0,0,1
33,473,2,0,52300,22.65,0,0,0,1,0,0
33,473,3,0,47340,14.15,0.8,1,0,0,0,1
33,474,1,0,65697,29.98,0,0,0,1,0,1
33,474,2,0,41509,34.18,0,0,0,1,0,1
33,474,3,1,32728,21.26,0,0,0,1,0,0
33,475,1,1,28232,30.78,0,0,0,1,0,1
33,475,2,0,23992,44.24,0,0,1,0,0,0
33,475,3,0,56668,15.84,1.5,1,0,0,0,1
33,476,1,1,15571,38.63,0,0,1,0,0,1
33,476,2,0,24525,37.47,0,0,0,1,0,1
33,476,3,0,21675,13.62,1.3,1,0,0,1,1
33,477,1,0,20923,20.44,1.6,1,0,0,0,0
33,477,2,0,47125,25.95,0.8,1,0,0,0,0
33,477,3,1,23351,33.48,0,0,0,1,1,1
33,478,1,0,54625,20.84,0,0,0,1,0,0
33,478,2,1,7463,24.45,0,0,1,0,0,0
33,478,3,0,69570,47.62,0,0,0,1,0,0
33,479,1,0,53406,18.06,1.4,1,0,0,0,1
33,479,2,0,61479,39.93,0,0,0,1,0,1
33,479,3,1,44207,12.32,1.9,1,0,0,0,0
33,480,1,1,22016,38.63,0,0,1,0,0,1
33,480,2,0,35330,33.2,1.3,1,0,0,1,1
33,480,3,0,75825,29.67,1.3,1,0,0,1,1
33,481,1,0,39636,46.21,0,0,0,1,0,0
33,481,2,1,30866,30.8,0,0,0,1,0,0
33,481,3,0,27688,38.61,0,0,1,0,0,0
33,482,1,1,16534,36.3,0,0,1,0,0,0
33,482,2,0,61630,21.82,1.5,1,0,0,0,0
33,482,3,0,19387,60.62,0,0,1,0,1,1
33,483,1,0,40324,29.93,0,0,0,1,1,1
33,483,2,0,58226,29.76,1,1,0,0,0,0
33,483,3,1,27380,42.92,0,0,1,0,1,1
33,484,1,0,39660,22.16,0,0,0,1,0,1
33,484,2,1,13053,52.49,0,0,1,0,0,0
33,484,3,0,39692,26.1,1.6,1,0,0,0,1
34,485,1,0,25642,48.21,0,0,1,0,1,1
34,485,2,1,67266,9.32,1.8,1,0,0,1,1
34,485,3,0,43737,33.72,0,0,0,1,0,0
34,486,1,0,19099,51.1,0,0,1,0,1,1
34,486,2,0,22010,46.35,0,0,1,0,0,1
34,486,3,1,33878,16.2,1.3,1,0,0,0,0
34,487,1,0,38256,39.24,0,0,1,0,0,1
34,487,2,1,35852,36.99,0,0,1,0,1,1
34,487,3,0,95980,31.77,1.1,1,0,0,1,1
34,488,1,0,29750,14.22,0,0,0,1,0,1
34,488,2,0,10688,22.24,0,0,1,0,0,1
34,488,3,1,32254,8.3,0,0,0,1,0,1
34,489,1,0,38167,31.6,1.9,1,0,0,0,0
34,489,2,0,55781,14.11,1,1,0,0,0,0
34,489,3,1,30473,7.42,1.9,1,0,0,1,1
34,490,1,0,36931,30.77,1.6,1,0,0,1,1
34,490,2,0,55980,39.48,0,0,0,1,0,0
34,490,3,1,53451,8.51,1.4,1,0,0,0,1
34,491,1,0,38059,27.65,1,1,0,0,0,0
34,491,2,0,27204,22.07,0,0,0,1,0,1
34,491,3,1,25727,3.61,0.7,1,0,0,0,1
34,492,1,0,19622,56.63,0,0,1,0,0,1
34,492,2,1,25833,17.92,0,0,0,1,1,1
34,492,3,0,58217,26.69,0,0,0,1,0,1
34,493,1,1,40956,22.59,0,0,0,1,0,0
34,493,2,0,63546,35.56,1.3,1,0,0,0,0
34,493,3,0,9339,22.97,0,0,1,0,0,1
34,494,1,0,61516,35.32,1.9,1,0,0,0,1
34,494,2,1,49773,9.36,1.2,1,0,0,0,1
34,494,3,0,91318,33.66,1,1,0,0,0,0
34,495,1,0,72877,44.31,0,0,0,1,0,1
34,495,2,1,44637,29.35,1.9,1,0,0,1,1
34,495,3,0,16730,64.64,0,0,1,0,0,1
34,496,1,0,9961,32.18,0,0,1,0,0,1
34,496,2,1,30740,29.57,0.8,1,0,0,0,0
34,496,3,0,27033,56.62,0,0,1,0,0,1
34,497,1,0,19774,49.65,0,0,1,0,0,1
34,497,2,1,51269,27.12,0,0,0,1,0,1
34,497,3,0,16682,37.55,0,0,1,0,0,1
34,498,1,1,34474,6.59,1.8,1,0,0,0,0
34,498,2,0,11058,29.17,0,0,1,0,0,1
34,498,3,0,27629,8.14,0.6,1,0,0,0,0
34,499,1,1,20690,14.56,1.6,1,0,0,0,1
34,499,2,0,36793,18.05,1.5,1,0,0,0,0
34,499,3,0,18307,64.17,0,0,1,0,1,1
35,500,1,1,40866,34.57,0,0,0,1,1,1
35,500,2,0,23263,49.92,0,0,1,0,1,1
35,500,3,0,19365,48.63,0,0,1,0,1,1
35,501,1,1,35464,8.1,0.9,1,0,0,0,1
35,501,2,0,25344,41.48,0,0,1,0,0,1
35,501,3,0,27650,59.24,0,0,1,0,1,1
35,502,1,1,13493,42.16,0,0,1,0,0,0
35,502,2,0,15636,43.45,0,0,1,0,1,1
35,502,3,0,14962,42.48,0,0,1,0,1,1
35,503,1,1,23828,65.57,0,0,1,0,0,1
35,503,2,0,45892,8.33,1.6,1,0,0,1,1
35,503,3,0,27686,29.36,2,1,0,0,0,0
35,504,1,1,57935,16.85,0.9,1,0,0,0,0
35,504,2,0,27534,36.17,0,0,1,0,1,1
35,504,3,0,58797,9.25,1.9,1,0,0,0,1
35,505,1,1,46015,20.63,2,1,0,0,0,0
35,505,2,0,21401,38.23,0,0,1,0,0,1
35,505,3,0,30005,4.81,1.7,1,0,0,0,1
35,506,1,1,36617,58.33,0,0,1,0,0,0
